,73,2878  ,877  ,2001  ,1882  ,532  ,1350  ,996  ,345  ,651  ,,,,,
,74,5741  ,1719  ,4022  ,3663  ,1029  ,2634  ,2078  ,690  ,1388  ,,,,,
,70-74,16652  ,5386  ,11266  ,10925  ,3333  ,7592  ,5727  ,2053  ,3674  ,,,,,
,75,4702  ,1384  ,3318  ,2983  ,802  ,2181  ,1719  ,582  ,1137  ,,,,,
,76,5721  ,1595  ,4126  ,3581  ,917  ,2664  ,2140  ,678  ,1462  ,,,,,
,77,5373  ,1375  ,3998  ,3385  ,797  ,2588  ,1988  ,578  ,1410  ,,,,,
,78,5330  ,1396  ,3934  ,3357  ,818  ,2539  ,1973  ,578  ,1395  ,,,,,
,79,3822  ,957  ,2865  ,2326  ,573  ,1753  ,1496  ,384  ,1112  ,,,,,
,75-79,24948  ,6707  ,18241  ,15632  ,3907  ,11725  ,9316  ,2800  ,6516  ,,,,,
,80 лет и более,24672  ,4937  ,19735  ,14271  ,2693  ,11578  ,10401  ,2244  ,8157  ,,,,,
,85 лет и более,10864  ,1910  ,8954  ,6278  ,1069  ,5209  ,4586  ,841  ,3745  ,,,,,
,,,,,,,,,,,,,,,
,Все население,615692  ,277116  ,338576  ,436054  ,193312  ,242742  ,179638  ,83804  ,95834  ,,,,,
,в  том числе:,,,,,,,,,,,,,,
,моложе трудоспособного,104719  ,54196  ,50523  ,75736  ,39238  ,36498  ,28983  ,14958  ,14025  ,,,,,
,  трудоспособный,334422  ,174935  ,159487  ,243139  ,123976  ,119163  ,91283  ,50959  ,40324  ,,,,,
,  старше трудоспособного,176551  ,47985  ,128566  ,117179  ,30098  ,87081  ,59372  ,17887  ,41485  ,,,,,
